"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#22","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#21","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#22","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#23","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#24","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#23","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#24","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#25","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#26","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4edge#3","4-4edge","other","4-4edge","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4edge#4","4-4edge","other","4-4edge","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#25","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#26","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4592#2","4592","bracket","Lever Small Base","touch"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4593#2","4593","bracket","Lever Small","touch"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#44","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#45","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#46","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#47","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#48","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#47","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#48","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#49","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#50","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#49","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#50","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#51","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#52","4-4cyli","other","4-4cyli","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4edge#7","4-4edge","other","4-4edge","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4edge#8","4-4edge","other","4-4edge","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#51","4-4ring1","other","4-4ring1","stack"
"3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#52","4-4ring1","other","4-4ring1","stack"
"4592#1","4592","bracket","Lever Small Base","4593#1","4593","bracket","Lever Small","touch"
"4592#1","4592","bracket","Lever Small Base","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"4592#1","4592","bracket","Lever Small Base","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"4592#1","4592","bracket","Lever Small Base","4-4edge#3","4-4edge","other","4-4edge","touch"
"4592#1","4592","bracket","Lever Small Base","4-4edge#4","4-4edge","other","4-4edge","touch"
"4592#1","4592","bracket","Lever Small Base","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4593#1","4593","bracket","Lever Small","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"4593#1","4593","bracket","Lever Small","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"4593#1","4593","bracket","Lever Small","4-4edge#3","4-4edge","other","4-4edge","touch"
"4593#1","4593","bracket","Lever Small","4-4edge#4","4-4edge","other","4-4edge","touch"
"4593#1","4593","bracket","Lever Small","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4592#2","4592","bracket","Lever Small Base","4593#2","4593","bracket","Lever Small","touch"
"4592#2","4592","bracket","Lever Small Base","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"4592#2","4592","bracket","Lever Small Base","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"4592#2","4592","bracket","Lever Small Base","4-4edge#7","4-4edge","other","4-4edge","touch"
"4592#2","4592","bracket","Lever Small Base","4-4edge#8","4-4edge","other","4-4edge","touch"
"4592#2","4592","bracket","Lever Small Base","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"4593#2","4593","bracket","Lever Small","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"4593#2","4593","bracket","Lever Small","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"4593#2","4593","bracket","Lever Small","4-4edge#7","4-4edge","other","4-4edge","touch"
"4593#2","4593","bracket","Lever Small","4-4edge#8","4-4edge","other","4-4edge","touch"
"4593#2","4593","bracket","Lever Small","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"3021#2","3021","plate","Plate 2 x 3","3004#1","3004","brick","Brick 1 x 2","stack"
"3021#2","3021","plate","Plate 2 x 3","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3021#2","3021","plate","Plate 2 x 3","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3021#2","3021","plate","Plate 2 x 3","4070#3","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3021#2","3021","plate","Plate 2 x 3","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3021#2","3021","plate","Plate 2 x 3","3023#1","3023","plate","Plate 1 x 2","touch"
"3021#2","3021","plate","Plate 2 x 3","3023#2","3023","plate","Plate 1 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3004#1","3004","brick","Brick 1 x 2","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3004#1","3004","brick","Brick 1 x 2","4070#3","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3004#1","3004","brick","Brick 1 x 2","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3004#1","3004","brick","Brick 1 x 2","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"3004#1","3004","brick","Brick 1 x 2","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"3004#1","3004","brick","Brick 1 x 2","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","stack"
"3004#1","3004","brick","Brick 1 x 2","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","3023#1","3023","plate","Plate 1 x 2","stack"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","30383#2","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","3023#2","3023","plate","Plate 1 x 2","stack"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","stack"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","30383#2","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","3023#2","3023","plate","Plate 1 x 2","stack"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","stack"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","30383#1","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"4070#3","4070","brick","Brick Special 1 x 1 with Headlight","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"4070#4","4070","brick","Brick Special 1 x 1 with Headlight","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"4070#4","4070","brick","Brick Special 1 x 1 with Headlight","3023#1","3023","plate","Plate 1 x 2","stack"
"4070#4","4070","brick","Brick Special 1 x 1 with Headlight","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"4070#4","4070","brick","Brick Special 1 x 1 with Headlight","30383#1","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"4070#4","4070","brick","Brick Special 1 x 1 with Headlight","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","3941#1","3941","technic","Brick Round 2 x 2 with Axle Hole","touch"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","3022#3","3022","plate","Plate 2 x 2","touch"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","3941#2","3941","technic","Brick Round 2 x 2 with Axle Hole","touch"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","30383#1","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","30383#2","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#1","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#2","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4edge#1","4-4edge","other","4-4edge","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4edge#2","4-4edge","other","4-4edge","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#1","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#2","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#3","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#4","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#3","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#4","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#5","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#6","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#5","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#6","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#7","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#8","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#7","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#8","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#9","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#10","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#9","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#10","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#11","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#12","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#11","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#12","4-4ring1","other","4-4ring1","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#13","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4cyli#14","4-4cyli","other","4-4cyli","stack"
"30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","4-4ring1#13","4-4ring1","other","4-4ring1","stack"
"3941#1","3941","technic","Brick Round 2 x 2 with Axle Hole","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","stack"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4-4cyli#1","4-4cyli","other","4-4cyli","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4-4cyli#2","4-4cyli","other","4-4cyli","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4-4edge#1","4-4edge","other","4-4edge","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4-4edge#2","4-4edge","other","4-4edge","touch"
"4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4-4ring1#1","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#1","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#2","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4edge#1","4-4edge","other","4-4edge","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4edge#2","4-4edge","other","4-4edge","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#1","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#2","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#3","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#4","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#3","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#4","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#5","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#6","4-4cyli","other","4-4cyli","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#5","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4ring1#6","4-4ring1","other","4-4ring1","touch"
"2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","4-4cyli#7","4-4cyli","other","4-4cyli","touch"
